subject,parcel,retrieval,hmm (-2TR),hmm (-1 TR),reinstatement (z) (-7 to -3 TR)
3031,83,1,0,0,-0.106584421
3031,83,1,0,0,0.149411499
3031,83,1,1,0,-0.108910164
3031,83,1,0,0,0.005318435
3031,83,1,1,0,-0.025207915
3031,83,1,1,0,-0.178993082
3031,83,1,0,0,-0.249110433
3037,83,1,0,0,0.114285885
3037,83,1,0,1,-0.202019169
3037,83,1,0,0,-0.049702074
3037,83,0,0,0,0.050653727
3037,83,0,0,0,-0.052177199
3037,83,1,0,0,0.350400657
3037,83,1,0,0,0.198529232
3037,83,0,1,0,0.095874311
3037,83,0,0,0,0.037377778
3037,83,0,0,0,-0.044197574
3037,83,0,1,0,0.014506705
3037,83,0,0,0,-0.002091506
3037,83,0,0,0,-0.115930426
3037,83,0,1,0,-0.104221615
3037,83,0,1,0,0.025213172
3037,83,0,1,0,0.019187812
3037,83,0,0,0,-0.001112191
3037,83,0,0,0,0.159730306
3037,83,0,0,0,-0.188135654
3037,83,0,0,0,0.111911517
3037,83,0,0,0,0.271152424
3037,83,0,0,0,-0.122415199
3037,83,0,0,0,-0.050478521
3037,83,0,0,0,0.162794338
3037,83,0,1,0,0.240969836
3037,83,1,1,0,-0.131952006
3037,83,0,0,0,0.019674624
3041,83,1,0,1,0.077157635
3041,83,1,0,0,-0.06938264
3041,83,1,0,0,0.076121705
3041,83,1,0,0,-0.164811967
3041,83,0,0,1,-0.179176999
3041,83,0,0,0,0.005247288
3041,83,0,1,0,0.097974957
3041,83,0,0,0,-0.156970677
3041,83,1,0,0,0.120714429
3041,83,1,0,0,0.054511424
3041,83,1,0,0,-0.027190667
3041,83,1,0,0,0.156671009
3041,83,0,0,0,0.0152302
3041,83,1,1,0,0.095901752
3041,83,1,0,0,-0.23273852
3041,83,0,0,0,-0.244758308
3041,83,0,1,0,0.17419983
3041,83,0,0,1,-0.058425952
3041,83,0,1,0,0.026431133
3041,83,0,1,0,-0.049935812
3041,83,1,0,0,-0.051438925
3041,83,1,0,0,-0.076554904
3041,83,1,0,0,0.17863749
3041,83,1,0,0,0.200780295
3041,83,1,0,0,-0.092443038
3041,83,0,1,0,0.139993467
3041,83,0,0,0,-0.273910774
3041,83,0,1,0,-0.137788391
3041,83,1,0,0,-0.201087981
3041,83,0,0,0,-0.179624955
3041,83,1,0,0,-0.051153488
3041,83,1,0,0,0.040495957
3041,83,1,0,0,0.31493773
3041,83,1,0,1,0.177418989
3041,83,1,0,0,-0.151943449
3041,83,1,0,1,0.187604795
3041,83,0,0,0,0.033721905
3041,83,0,0,0,0.263699193
3041,83,1,0,0,-0.079324218
1001,90,1,0,0,0.148019149
1001,90,0,1,0,0.091070769
1001,90,1,0,0,-0.070118047
1001,90,1,0,0,0.178077294
1001,90,1,0,0,-0.002919465
1001,90,1,0,1,-0.071294099
1001,90,1,0,0,0.244751607
1001,90,1,0,0,0.175487329
1001,90,0,0,0,-0.158495876
1001,90,1,0,0,-0.122929791
1001,90,0,0,1,-0.039665513
1001,90,0,0,0,-0.1537587
1001,90,1,1,0,0.101880544
1001,90,1,1,0,0.360646624
1001,90,0,0,0,0.135255368
1001,90,1,0,0,0.131388042
1001,90,0,0,0,-0.13048087
1001,90,1,0,0,0.011338856
1001,90,1,0,0,0.053848093
1001,90,1,0,0,-0.034887875
1001,90,0,1,0,-0.112508458
1001,90,0,0,1,-0.025489477
1001,90,0,0,0,0.077924324
1001,90,0,0,0,-0.118567587
1001,90,0,0,0,0.007278613
1001,90,0,0,1,-0.146786894
1001,90,0,0,0,-0.041016143
1001,90,1,0,0,-0.118387543
1001,90,1,0,1,0.027320133
1001,90,1,0,0,0.008152757
1001,90,1,0,0,-0.010487674
1001,90,1,1,0,-0.101465026
1001,90,0,0,0,0.018870068
1001,90,1,0,0,0.060566573
1001,90,1,0,0,0.03361629
1001,90,1,0,0,0.239821769
1001,90,1,0,0,-0.035785438
1001,90,1,0,0,-0.016331927
1001,90,1,0,0,0.012897333
1005,90,1,0,1,0.085400283
1005,90,1,0,0,0.15393508
1005,90,1,0,0,-0.153642817
1005,90,1,1,0,0.223354446
1005,90,1,0,1,0.081048304
1005,90,1,1,0,0.196017123
1005,90,1,0,0,0.059596988
1005,90,1,0,1,-0.051324965
1005,90,1,1,0,0.025767424
1005,90,1,1,0,0.093978366
1005,90,1,0,0,-0.108913915
1005,90,1,0,1,-0.093074434
1005,90,1,0,0,0.138308264
1005,90,1,0,0,-0.006411047
1005,90,1,0,0,-0.101291383
1005,90,1,0,1,-0.133766701
1005,90,1,0,0,0.301566334
1005,90,1,0,0,0.074217871
1005,90,1,0,0,0.113141191
1005,90,1,0,0,0.034898888
1005,90,1,0,0,-0.005174029
1005,90,0,0,0,-0.233277098
1005,90,0,0,0,0.181349931
1005,90,0,0,1,-0.154138047
1005,90,0,0,0,0.23601198
1005,90,0,0,1,-0.059311891
1005,90,0,1,0,-0.091953149
1005,90,1,0,1,-0.009631445
1005,90,0,0,0,0.046316803
1005,90,1,0,0,-0.003539329
1005,90,0,0,0,-0.01209005
1005,90,1,0,0,-0.326783322
1005,90,1,1,0,-0.04064493
1005,90,0,1,0,0.09149917
1005,90,1,0,1,-0.307671927
1005,90,1,0,0,-0.131430701
1008,90,1,1,0,0.016975826
1008,90,0,0,0,-0.019979831
1008,90,0,0,0,0.062025783
1008,90,1,0,1,-0.054973513
1008,90,1,0,0,0.032306964
1008,90,1,0,0,0.21313779
1008,90,1,0,0,-0.016568613
1008,90,1,1,0,-0.058450063
1008,90,1,0,0,-0.396030057
1008,90,0,0,0,-0.161056747
1008,90,0,0,0,0.072065378
1008,90,0,0,0,-0.039048929
1008,90,1,0,0,0.061161835
1008,90,0,1,0,0.065406071
1008,90,0,0,0,-0.033265438
1008,90,0,0,0,-0.044724909
1008,90,0,0,0,-0.038689403
1008,90,0,0,1,-0.184668075
1008,90,0,0,1,0.004830159
1008,90,0,0,0,0.003577004
1008,90,1,0,0,-0.075182831
1008,90,1,1,0,0.184669447
1008,90,1,0,0,-0.023766303
1008,90,0,1,0,0.124972503
1008,90,1,0,1,-0.038640879
1008,90,1,0,1,0.168363123
1011,90,1,0,0,0.009753889
1011,90,1,0,0,-0.071307751
1011,90,1,0,0,0.124250951
1011,90,1,0,0,0.09031496
1011,90,1,0,1,-0.11460081
1011,90,1,0,0,-0.029298899
1011,90,1,0,1,-0.117253148
1011,90,1,0,0,-0.097921242
1011,90,1,1,0,0.039003959
1011,90,1,1,0,0.08341306
1011,90,1,0,0,0.057726089
1011,90,1,0,0,0.064366054
1011,90,1,0,0,-0.097307241
1011,90,1,0,0,-0.06207787
1011,90,0,0,1,0.016840941
1011,90,0,1,0,-0.109473664
1011,90,1,0,1,0.004204967
1011,90,1,0,0,-0.228742566
1011,90,1,0,0,-0.308591655
1011,90,1,0,0,0.160780061
1011,90,1,0,0,0.029802106
1011,90,1,0,0,0.024743629
1011,90,1,0,0,0.019456406
1011,90,1,0,1,0.101751909
1011,90,1,0,1,0.17799316
1011,90,1,0,1,-0.170559766
1011,90,1,1,0,0.119733907
1011,90,1,0,1,0.131582022
1011,90,1,0,0,-0.049773207
1011,90,1,0,1,-0.018503936
1011,90,1,0,0,0.087746575
1011,90,0,0,0,-0.058255764
1011,90,0,0,0,0.016588046
1011,90,0,0,1,0.036918412
1011,90,0,0,0,-0.048379228
1011,90,0,1,0,-0.036568501
1011,90,1,0,0,-0.091823837
1011,90,1,0,0,0.0399297
1011,90,0,0,0,0.129506586
1011,90,0,0,0,-0.003709797
1011,90,0,0,0,0.079630019
1011,90,1,1,0,0.068389711
1011,90,1,0,0,-0.021925681
1011,90,1,0,1,-0.121602104
1011,90,1,0,0,-0.002523326
1011,90,1,0,0,0.053281558
1011,90,1,0,0,-0.132253799
1011,90,1,1,0,-0.072043034
1011,90,1,0,0,0.020499681
1011,90,1,1,0,-0.008884425
1011,90,1,0,0,-0.002206493
1011,90,0,0,0,0.083203129
1011,90,1,0,0,0.143775769
1011,90,1,0,1,0.025691676
1011,90,1,1,0,-0.085679601
1011,90,0,0,0,-0.213211876
1011,90,0,0,0,0.199264176
1011,90,0,1,0,0.109699129
1011,90,0,0,0,0.015265393
1011,90,0,0,0,0.029429616
1011,90,0,0,0,0.117488499
1011,90,0,0,0,0.029200621
1011,90,0,0,0,0.125955377
1011,90,0,0,0,-0.025922242
1011,90,0,1,0,0.004361393
1011,90,0,0,0,-0.062569778
1011,90,0,1,0,-0.12671785
1011,90,0,0,0,-0.219124898
1011,90,0,0,0,0.054275407
1011,90,0,0,0,-0.115899287
1011,90,0,0,1,-0.132144843
1011,90,0,1,0,-0.055688832
1011,90,0,1,0,0.038780522
1011,90,0,1,0,-0.004113122
1011,90,1,0,0,-0.139993898
1011,90,1,0,0,-0.107459516
1011,90,0,0,0,-0.00567594
1011,90,0,0,0,0.103008663
1011,90,0,0,0,-0.03119015
1011,90,0,0,0,0.178610156
1011,90,0,0,1,-0.012828668
1011,90,0,0,0,-0.034582077
1011,90,0,0,0,0.095591493
1011,90,0,0,0,0.015386901
1011,90,0,0,0,0.047501641
1011,90,0,0,0,0.060817974
1011,90,0,0,0,0.03674334
1011,90,0,0,0,0.08913915
1011,90,0,0,0,-0.225258318
1011,90,0,0,0,0.093112578
1011,90,0,0,0,0.132207228
1011,90,1,1,0,-0.097458066
1011,90,0,0,0,0.045121289
1011,90,1,0,0,0.06037596
1011,90,1,0,0,-0.002237916
1011,90,1,0,0,0.053057929
1011,90,1,0,0,0.031943259
1011,90,1,0,0,-0.072169085
1011,90,1,0,0,0.055400528
1011,90,1,0,1,-0.004459223
1011,90,1,0,0,0.016801707
1011,90,0,0,0,0.128340595
1011,90,0,0,0,0.102669801
1011,90,0,0,1,0.053038592
1011,90,0,0,1,-0.030427557
1011,90,1,0,0,0.081152438
1011,90,1,0,0,-0.031281939
1017,90,1,0,1,0.03196381
1017,90,1,0,0,-0.073280102
1017,90,1,1,0,-0.108939028
1017,90,0,1,0,0.196026227
1017,90,1,0,0,0.134414351
1017,90,0,0,0,-0.150908373
1017,90,1,0,0,0.086008902
1017,90,1,1,0,-0.12062864
1017,90,0,1,0,0.100880586
1017,90,0,0,0,0.146284117
1017,90,1,0,0,0.081411421
1017,90,0,0,0,0.132888551
1017,90,1,0,1,-0.016050847
1017,90,1,0,0,0.427105026
1020,90,1,0,0,0.216653937
1020,90,1,1,0,0.050797195
1020,90,0,1,0,0.088389965
1020,90,0,0,0,-0.030217724
1020,90,1,0,0,-0.268440348
1020,90,1,0,1,-0.095210798
1020,90,1,0,0,0.225330322
1020,90,0,0,0,0.112138146
1020,90,1,0,0,0.276195494
1020,90,1,0,0,-0.256939132
1020,90,1,0,0,0.109300699
1020,90,1,0,0,-0.088219387
1020,90,1,0,0,-0.120940212
1020,90,1,0,1,-0.101794962
1020,90,1,1,0,-0.277836232
1020,90,1,0,0,-0.105244381
1020,90,1,0,0,0.006229836
1020,90,0,1,0,-0.416744454
1020,90,1,0,0,-0.061590163
1020,90,1,0,0,0.057006603
1020,90,1,0,0,0.008928558
1020,90,1,0,0,-0.035922959
1020,90,1,0,0,-0.00817917
1020,90,1,1,0,0.306858684
1020,90,1,0,0,-0.044651479
1020,90,1,1,0,-0.10842754
1020,90,0,0,0,-0.069360523
1020,90,1,0,0,0.128500577
1020,90,1,0,0,-0.161015997
1020,90,1,0,0,0.128108061
1020,90,1,1,0,-0.274853052
1020,90,1,1,0,0.021954582
1020,90,1,0,0,-0.105873324
1020,90,1,0,0,0.383852129
1020,90,0,0,0,0.025266212
1020,90,0,0,0,0.006138266
1020,90,0,0,0,-0.257806899
1020,90,0,0,0,0.010982584
1020,90,0,0,1,-0.108666744
1020,90,0,0,0,0.132512143
1020,90,1,0,0,0.088595907
1020,90,1,0,0,-0.12514
1020,90,0,1,0,0.025212549
1020,90,0,0,0,0.228173737
1020,90,0,0,0,-0.090602583
1020,90,0,1,0,-0.218194373
1020,90,0,0,1,0.401668118
1020,90,0,0,0,-0.07019718
1020,90,0,1,0,0.081998435
1020,90,0,0,0,-0.083866646
1020,90,0,0,0,-0.052952806
1020,90,1,0,0,-0.226577419
1020,90,1,0,0,0.13011995
1020,90,1,0,0,-0.185098873
1020,90,1,0,0,-0.482898464
1020,90,1,0,0,0.35885652
1020,90,1,0,0,0.122561671
1020,90,1,0,1,0.13737007
1020,90,1,0,0,-0.056232064
1020,90,1,0,0,-0.158036829
1020,90,1,0,0,-0.117120317
1020,90,0,1,0,0.039272398
1020,90,0,0,1,-0.200246565
1020,90,0,1,0,0.15164663
1020,90,0,0,1,-0.249739922
1020,90,1,0,0,0.027194012
1020,90,1,0,0,-0.083689717
1020,90,0,0,0,0.009036123
1020,90,0,0,1,0.021845909
1020,90,0,0,0,0.162686219
1020,90,1,0,0,0.02739064
1020,90,0,0,1,0.266766424
1020,90,1,1,0,-0.387861199
1020,90,1,0,0,0.017844169
1020,90,1,1,0,-0.132309948
1020,90,1,0,0,-0.17621319
1023,90,0,0,1,0.273485911
1023,90,0,0,0,-0.096466715
1023,90,0,0,0,-0.063637862
1023,90,0,1,0,0.003702778
1023,90,0,0,0,-0.219858286
1023,90,0,1,0,-0.052265057
1023,90,0,0,0,0.020467541
1023,90,1,0,0,-0.296337668
1023,90,1,0,0,-0.149793018
1023,90,1,0,1,-0.271701763
1023,90,1,0,0,0.276508933
1023,90,0,0,1,-0.03073447
1023,90,0,0,0,-0.046230296
1023,90,0,0,0,0.056557129
1023,90,0,0,0,0.081683528
1023,90,0,0,0,-0.075628802
1023,90,0,0,0,0.029674
1023,90,0,0,0,0.051982966
1023,90,0,0,0,0.041025673
1023,90,0,0,1,0.032648772
1023,90,0,0,1,0.144487032
1023,90,0,0,0,0.052505782
1023,90,0,0,0,0.096904184
1023,90,0,0,0,-0.00130031
1023,90,0,0,0,0.000884536
1023,90,0,0,0,0.029214078
1023,90,0,0,0,-0.027504976
1023,90,0,0,0,0.203587861
1023,90,0,0,0,-0.032307884
1023,90,1,0,0,0.263609925
1023,90,1,0,0,-0.227424431
1023,90,1,0,1,0.074808991
1023,90,1,0,0,-0.118313571
1023,90,1,0,1,-0.166755361
1023,90,1,0,0,0.1298386
1023,90,1,0,0,0.00945158
1023,90,1,1,0,0.122934619
1023,90,1,0,0,-0.088579204
1023,90,1,0,0,0.062274454
1023,90,1,0,0,-0.001828783
1023,90,1,0,0,-0.076849949
1023,90,1,0,0,-0.008550317
1023,90,0,0,0,-0.179525616
1023,90,0,0,0,0.071551449
1023,90,0,0,0,-0.24009474
1023,90,0,0,0,-0.194964591
1023,90,0,0,0,0.092692223
1023,90,0,0,0,0.209065158
1023,90,0,0,0,-0.152407062
1023,90,0,0,1,0.092393979
1023,90,0,0,1,0.184826844
1023,90,0,0,0,-0.144979067
1023,90,1,0,0,0.023042841
1023,90,1,0,0,-0.108006959
1023,90,1,0,0,0.249469462
1023,90,1,0,0,0.218417831
1023,90,1,0,1,0.067348578
1023,90,1,0,0,-0.210341618
1023,90,0,0,0,-0.170368887
1023,90,0,0,0,-0.058463397
1023,90,0,0,1,0.020134105
1023,90,0,0,0,-0.144665989
1023,90,0,0,0,0.238403952
1023,90,0,0,1,-0.059111853
1023,90,1,0,0,0.22268392
1023,90,1,0,0,0.210315585
1023,90,1,0,0,0.010874424
1023,90,1,0,1,-0.285310125
1023,90,0,0,0,0.208599758
1023,90,0,0,0,-0.090161911
1023,90,0,0,0,-0.082260977
1023,90,0,0,0,-0.026700234
1023,90,0,0,0,-0.206682904
1023,90,0,0,0,0.020407402
1023,90,0,0,0,-0.132100141
1023,90,0,0,0,0.009416545
1023,90,0,0,0,0.003951204
1023,90,0,0,0,0.048692146
1023,90,0,0,0,0.079223988
1023,90,0,0,0,0.211049321
1023,90,0,0,0,-0.038471849
1023,90,0,0,0,0.075509529
1023,90,0,0,0,-0.154737636
1023,90,0,0,0,0.024813518
1023,90,0,0,1,0.1547982
1023,90,0,0,0,0.099446636
1023,90,1,0,0,0.402073821
1023,90,1,0,0,-0.177798055
1023,90,1,0,0,-0.171288466
1023,90,0,0,1,0.17019611
1023,90,0,0,0,-0.051336964
1023,90,1,0,0,0.289521123
1023,90,1,0,0,-0.038915361
1023,90,1,0,0,0.250664394
1023,90,1,1,0,-0.294461513
1023,90,1,1,0,0.231266336
1023,90,1,0,0,0.115397665
1023,90,1,0,0,-0.319460548
1023,90,1,0,0,0.255219661
1023,90,1,0,0,0.046818421
1023,90,1,0,1,-0.191698979
1023,90,0,0,0,-0.029187447
1023,90,0,0,0,-0.283234734
1023,90,0,0,1,-0.146776193
1023,90,1,0,0,-0.079564965
1023,90,1,0,0,-0.148591975
1023,90,1,0,0,0.053447295
1023,90,1,0,0,-0.19656058
1023,90,1,0,0,0.312527192
1023,90,0,0,0,-0.351072614
1023,90,0,0,0,0.004182633
1023,90,1,0,0,0.217141025
1023,90,1,0,0,0.144803223
1023,90,0,0,1,0.148774281
1023,90,0,0,0,-0.087306218
1023,90,0,0,0,0.119786724
1023,90,1,0,0,0.23228643
1023,90,0,0,0,0.047414383
1023,90,0,0,0,-0.248737473
1023,90,0,0,0,0.239684144
1023,90,1,0,0,0.180969666
1023,90,1,1,0,0.041382772
1023,90,0,0,0,-0.095237739
1023,90,0,0,0,-0.358720077
1023,90,0,0,0,0.242252532
1026,90,0,0,0,-0.052626753
1026,90,1,0,0,0.126547275
1026,90,1,0,0,0.21206313
1026,90,0,1,0,0.115912855
1026,90,1,1,0,0.19645196
1026,90,0,0,0,0.049670488
1026,90,1,0,0,0.140719462
1026,90,1,0,0,-0.058899669
1026,90,1,0,0,-0.023002205
1026,90,1,0,0,-0.060565583
1026,90,1,1,0,-0.01622865
1026,90,1,0,1,-0.101236047
1026,90,0,0,0,0.044406554
1026,90,1,0,0,-0.043804573
1026,90,1,0,0,-0.120331622
1026,90,1,0,0,0.321282994
1026,90,0,1,0,-0.038394482
1026,90,0,0,0,0.126632069
1026,90,0,0,0,-0.032127949
1026,90,0,0,0,0.162384783
1026,90,0,0,0,0.186737444
1026,90,0,0,1,-0.135407307
1026,90,1,0,1,0.102276603
1026,90,1,0,0,0.018565113
1026,90,1,1,0,0.13487981
1026,90,1,0,0,-0.085584004
1026,90,1,1,0,0.189800771
1026,90,1,1,0,-0.148306215
1026,90,1,0,1,0.008205068
1026,90,1,0,1,0.150028938
1026,90,1,0,0,0.28002382
1033,90,1,0,0,-0.066053531
1033,90,1,0,1,0.106647898
1033,90,1,0,0,0.067060653
1033,90,1,0,0,-0.045411849
1033,90,1,0,0,-0.029099887
1033,90,0,0,0,0.050887576
1033,90,0,0,0,0.062205682
1033,90,1,0,0,0.027527188
1033,90,1,0,0,0.05842739
1033,90,0,0,0,0.024545242
1033,90,1,0,0,0.104721983
1033,90,1,0,0,0.150453741
1033,90,1,1,0,-0.25816963
1033,90,1,0,0,0.256245898
1033,90,1,0,0,0.107195519
1033,90,1,0,0,-0.0277796
1033,90,0,0,1,-0.163711646
1033,90,0,0,0,-0.159678804
1033,90,0,0,0,0.091512649
1033,90,0,0,0,0.009488234
1033,90,0,0,0,0.067501538
1033,90,0,0,0,0.019056739
1033,90,0,0,0,-0.100243552
1033,90,0,0,1,0.050087534
1033,90,0,0,0,0.01485709
1033,90,0,0,1,0.048788269
1033,90,0,0,0,0.05242843
1033,90,1,0,0,0.005532912
1033,90,1,0,0,-0.10449561
1033,90,1,0,0,-0.083895932
1033,90,1,0,0,0.00967778
1033,90,1,1,0,0.121821767
1033,90,0,0,0,-0.0193476
1033,90,0,0,0,-0.062686893
1033,90,1,0,0,0.079481849
1033,90,1,0,0,0.054210067
1033,90,1,0,1,0.203974438
1039,90,1,0,0,-0.098560025
1039,90,1,0,1,-0.236145358
1039,90,1,1,0,0.138065361
1039,90,0,0,1,0.128730034
1039,90,1,0,0,-0.120290121
1039,90,1,0,1,-0.024397803
1039,90,1,0,1,0.103923508
1039,90,0,1,0,-0.106011142
1039,90,0,0,0,-0.114646689
1039,90,1,0,1,0.120376863
1039,90,0,0,0,-0.007026878
1039,90,0,0,0,-0.097185627
1039,90,0,0,0,-0.095347454
1039,90,0,0,0,0.097253138
1039,90,1,0,0,-0.20358644
1039,90,0,0,0,-0.042550367
1039,90,0,0,0,-0.083909825
1039,90,1,0,1,-0.135845673
2006,90,1,0,0,-0.093227676
2006,90,0,1,0,-0.353854763
2006,90,0,0,0,-0.016135357
2006,90,0,1,0,-0.011526499
2006,90,0,0,0,0.224966295
2006,90,0,0,1,0.306876701
2006,90,1,0,0,-0.283973241
2006,90,1,0,0,0.194763503
2006,90,0,0,1,-0.152879834
2006,90,0,0,1,0.111363183
2006,90,1,0,0,-0.01334478
2006,90,1,0,0,-0.037347144
2006,90,1,0,1,-0.020554129
2006,90,1,0,0,-0.087877756
2006,90,0,0,0,0.137445998
2006,90,0,0,0,0.193925163
2006,90,0,0,0,0.050481625
2006,90,1,0,0,0.261362849
2006,90,0,1,0,0.148801897
2006,90,0,0,0,-0.303974434
2006,90,0,0,0,0.090933323
2006,90,1,1,0,0.124414437
2006,90,1,0,0,-0.178534531
2006,90,0,0,0,-0.174128446
2006,90,1,0,0,-0.157506596
2006,90,1,0,0,0.005662648
2006,90,0,0,1,0.266048652
2006,90,1,0,0,-0.137514657
2006,90,1,0,0,0.180348407
2006,90,0,0,0,-0.029012169
2006,90,0,0,0,-0.169178629
2006,90,0,0,0,-0.002438285
2006,90,0,1,0,0.005321985
2006,90,0,0,0,-0.115000166
2006,90,0,0,0,-0.121529278
2006,90,0,0,0,0.442118146
2006,90,0,0,0,0.297355818
2006,90,1,0,0,0.290295874
2006,90,0,0,1,-0.079838855
2006,90,0,0,1,0.184927119
2006,90,0,0,1,-0.062076338
2006,90,0,0,0,-0.297590963
2006,90,1,0,0,0.156434803
2006,90,1,0,0,0.016174635
2006,90,1,0,0,0.127125249
2009,90,1,0,1,-0.154581778
2009,90,0,0,1,-0.069624851
2009,90,1,0,0,0.135960614
2009,90,0,0,0,0.038754814
2009,90,1,0,0,0.053582346
2009,90,1,0,0,-0.017643464
2009,90,1,0,0,-0.031961933
2009,90,1,0,1,-0.035187075
2009,90,1,1,0,0.066210721
2009,90,1,0,0,-0.020847727
2009,90,0,1,0,0.14738635
2009,90,1,0,0,-0.077814683
2009,90,1,0,0,-0.026071478
2009,90,0,0,0,-0.121217943
2009,90,1,0,1,0.10412672
2009,90,1,0,0,0.066586278
2009,90,1,0,0,0.041968782
2009,90,0,0,0,0.040533511
2009,90,1,0,0,-0.060562088
2009,90,1,0,0,0.073228519
2009,90,0,0,1,0.139795324
2009,90,0,0,0,-0.065615161
2009,90,0,0,0,-0.057136259
2009,90,1,0,0,0.193251763
2009,90,1,0,0,0.178790003
2009,90,1,0,0,-0.087012874
2009,90,0,1,0,-0.016730921
2009,90,1,0,1,0.09636343
2009,90,1,0,0,-0.039961775
2009,90,1,0,0,0.033430477
2009,90,1,0,0,0.083275913
2012,90,0,0,0,0.04810238
2012,90,1,0,1,-0.022808963
2012,90,1,0,0,0.1026839
2012,90,0,0,0,-0.032900862
2012,90,0,0,0,0.081198015
2012,90,1,0,1,-0.068681061
2012,90,0,0,0,-0.151557072
2012,90,0,0,0,0.035176096
2012,90,0,0,0,-0.058576508
2012,90,0,0,0,-0.032560089
2012,90,1,0,0,0.01572576
2012,90,1,1,0,-0.295819162
2012,90,0,0,0,-0.047667934
2012,90,0,0,0,0.123251473
2012,90,0,0,0,0.015391489
2012,90,0,0,0,0.005388149
2012,90,0,0,0,-0.361203088
2012,90,0,1,0,0.017358924
2012,90,0,0,0,-0.116443655
2012,90,0,1,0,0.038923127
2012,90,0,1,0,0.106368491
2012,90,0,0,0,-0.107634256
2012,90,0,0,0,-0.121094027
2012,90,0,0,0,0.109469882
2012,90,0,0,0,0.116632213
2012,90,0,1,0,0.010588681
2018,90,1,1,0,0.098096835
2018,90,1,0,1,0.075555347
2018,90,1,0,1,-0.036815796
2018,90,1,1,0,-0.086789809
2018,90,1,0,0,0.097475651
2018,90,0,0,0,0.19866491
2018,90,0,0,1,0.028080352
2018,90,0,0,0,-0.025137211
2018,90,1,0,0,0.001630974
2018,90,1,0,1,0.248903192
2018,90,1,0,0,-0.006635894
2018,90,1,0,0,-0.046744443
2018,90,1,1,0,-0.316185787
2018,90,1,0,0,-0.035076149
2018,90,1,0,1,0.197469543
2018,90,1,0,0,-0.16358801
2018,90,1,1,0,0.083065435
2018,90,1,0,1,0.015797946
2018,90,1,0,1,-0.028720536
2018,90,1,1,0,-0.003385049
2018,90,1,0,0,0.177537635
2018,90,0,1,0,0.265412898
2018,90,0,0,0,-0.050296596
2018,90,0,0,0,0.097716345
2018,90,0,1,0,0.008177507
2018,90,0,0,0,0.282874215
2018,90,0,1,0,-0.086443373
2018,90,1,0,0,0.107545522
2018,90,1,0,0,-0.17106262
2018,90,1,1,0,-0.137206905
2018,90,1,1,0,0.009661334
2018,90,1,0,1,0.03196993
2018,90,1,0,1,-0.244535737
2018,90,1,0,1,0.033744342
2018,90,1,0,1,0.000853553
2018,90,1,1,0,0.255696084
2018,90,1,1,0,0.057178612
2018,90,1,0,0,0.171403024
2018,90,1,1,0,0.042962018
2018,90,1,1,0,-0.068013153
2018,90,1,1,0,-0.020230791
2018,90,1,0,0,0.373453282
2018,90,1,0,0,0.110634423
2018,90,1,0,0,0.092973063
2018,90,1,0,0,-0.080494177
2018,90,1,0,0,-0.150179464
2018,90,1,1,0,0.06479757
2018,90,1,0,1,0.04877928
2018,90,1,0,0,0.216679646
2018,90,1,0,0,-0.036052249
2018,90,1,0,0,0.037886907
2018,90,1,1,0,-0.166928111
2018,90,1,0,0,-0.102261112
2018,90,1,1,0,-0.150775557
2018,90,1,0,1,0.078378726
2018,90,1,0,0,0.15315712
2018,90,1,0,0,0.096591007
2018,90,1,0,1,-0.12410591
2018,90,1,0,1,0.005545008
2018,90,1,0,0,-0.079524002
2018,90,1,1,0,0.066627043
2018,90,1,0,1,-0.011514138
2018,90,1,0,0,0.01831806
2018,90,1,0,0,-0.098544546
2018,90,1,0,1,-0.035598558
2018,90,1,1,0,0.175310156
2018,90,1,0,0,0.130594423
2018,90,1,1,0,0.005301288
2018,90,1,1,0,-0.197746357
2018,90,1,0,0,-0.027440041
2018,90,0,0,0,0.032171256
2018,90,0,0,1,-0.056891157
2018,90,1,0,0,-0.037625568
2018,90,1,1,0,0.145006773
2018,90,0,0,0,0.104937108
2018,90,0,0,0,0.080184492
2018,90,0,0,0,0.198427884
2018,90,0,0,1,0.220411778
2018,90,0,0,0,-0.28169281
2018,90,0,0,0,-0.140576527
2018,90,0,0,0,-0.379714119
2018,90,1,0,0,0.231296643
2018,90,1,0,0,0.1954608
2018,90,1,0,1,-0.164910652
2018,90,1,0,0,-0.048147007
2018,90,1,0,0,-0.228360509
2018,90,1,0,0,0.047677359
2018,90,1,0,1,0.023291478
2018,90,1,0,0,0.15130767
2018,90,1,0,1,-0.046370146
2018,90,1,0,0,0.110415134
2018,90,1,0,1,0.095069255
2018,90,1,1,0,-0.26008716
2018,90,1,0,0,0.000574676
2018,90,1,0,0,0.12888677
2018,90,1,0,0,0.093545076
2018,90,1,1,0,-0.132374073
2018,90,1,0,0,-0.034981447
2018,90,1,1,0,0.149143472
2018,90,1,1,0,0.035715389
2018,90,1,0,0,0.067471004
2018,90,1,1,0,0.244300849
2018,90,1,0,0,-0.123990458
2018,90,1,1,0,-0.014168691
2018,90,1,0,0,0.0051913
2018,90,1,0,0,-0.042482485
2018,90,1,0,0,0.094045505
2018,90,0,1,0,0.080363407
2018,90,0,0,1,0.278306286
2018,90,0,0,0,0.127375258
2018,90,1,0,0,0.22824929
2018,90,1,1,0,0.005415509
2018,90,1,1,0,0.204828289
2018,90,1,0,0,0.033086261
